id_test_case,algoritma,resolusi,kategori_jarak,start_hex,goal_hex,hops,jarak_meter,referensi_meter,waktu_microsec,nodes_expanded,nodes_generated,status,path_hex_ids
48,A*,10,short,8a8d8c61ecc7fff,8a8d8c610257fff,22,2807.0035,2380.0700,178,182,236,Success,[paths/res10/tc48_A*.csv]
48,Theta*,10,short,8a8d8c61ecc7fff,8a8d8c610257fff,1,2407.6382,2380.0700,1194,36,82,Success,[paths/res10/tc48_Theta*.csv]
48,BFS,10,short,8a8d8c61ecc7fff,8a8d8c610257fff,22,2807.0093,2380.0700,112,1052,1114,Success,[paths/res10/tc48_BFS.csv]
48,DFS,10,short,8a8d8c61ecc7fff,8a8d8c610257fff,721,90675.4485,2380.0700,126,1140,2040,Success,[paths/res10/tc48_DFS.csv]
48,GLS,10,short,8a8d8c61ecc7fff,8a8d8c610257fff,22,2807.0035,2380.0700,42,23,111,Success,[paths/res10/tc48_GLS.csv]
48,UCS,10,short,8a8d8c61ecc7fff,8a8d8c610257fff,22,2807.0063,2380.0700,315,1040,1107,Success,[paths/res10/tc48_UCS.csv]
49,UCS,10,short,8a8d8c613c97fff,8a8d8c6ad177fff,25,3204.4438,2845.3200,374,1452,1565,Success,[paths/res10/tc49_UCS.csv]
49,GBFS,10,short,8a8d8c613c97fff,8a8d8c6ad177fff,25,3204.4368,2845.3200,48,26,78,Success,[paths/res10/tc49_GBFS.csv]
49,A*,10,short,8a8d8c613c97fff,8a8d8c6ad177fff,25,3204.4368,2845.3200,209,205,266,Success,[paths/res10/tc49_A*.csv]
49,Theta*,10,short,8a8d8c613c97fff,8a8d8c6ad177fff,1,2832.8878,2845.3200,1464,38,90,Success,[paths/res10/tc49_Theta*.csv]
49,BFS,10,short,8a8d8c613c97fff,8a8d8c6ad177fff,25,3204.4540,2845.3200,86,1507,1617,Success,[paths/res10/tc49_BFS.csv]
49,DFS,10,short,8a8d8c613c97fff,8a8d8c6ad177fff,535,67516.8168,2845.3200,66,552,1248,Success,[paths/res10/tc49_DFS.csv]
49,GLS,10,short,8a8d8c613c97fff,8a8d8c6ad177fff,25,3204.4368,2845.3200,49,26,126,Success,[paths/res10/tc49_GLS.csv]
50,BFS,10,short,8a8d8c68ecc7fff,8a8d8c68390ffff,19,2442.4519,2245.8000,64,999,1107,Success,[paths/res10/tc50_BFS.csv]
50,DFS,10,short,8a8d8c68ecc7fff,8a8d8c68390ffff,2645,332731.9875,2245.8000,766,17974,20927,Success,[paths/res10/tc50_DFS.csv]
50,GLS,10,short,8a8d8c68ecc7fff,8a8d8c68390ffff,19,2442.4514,2245.8000,37,20,85,Success,[paths/res10/tc50_GLS.csv]
50,UCS,10,short,8a8d8c68ecc7fff,8a8d8c68390ffff,19,2442.4504,2245.8000,368,1092,1212,Success,[paths/res10/tc50_UCS.csv]
50,GBFS,10,short,8a8d8c68ecc7fff,8a8d8c68390ffff,19,2442.4514,2245.8000,41,20,54,Success,[paths/res10/tc50_GBFS.csv]
50,A*,10,short,8a8d8c68ecc7fff,8a8d8c68390ffff,19,2442.4514,2245.8000,99,99,137,Success,[paths/res10/tc50_A*.csv]
50,Theta*,10,short,8a8d8c68ecc7fff,8a8d8c68390ffff,1,2212.7283,2245.8000,771,22,62,Success,[paths/res10/tc50_Theta*.csv]
51,Theta*,10,medium,8a8d8c68e92ffff,8a8d8c6aad47fff,2,3460.7713,3464.3100,4875,126,191,Success,[paths/res10/tc51_Theta*.csv]
51,BFS,10,medium,8a8d8c68e92ffff,8a8d8c6aad47fff,30,3794.7571,3464.3100,135,2558,2708,Success,[paths/res10/tc51_BFS.csv]
51,DFS,10,medium,8a8d8c68e92ffff,8a8d8c6aad47fff,88,11083.2459,3464.3100,866,21651,21771,Success,[paths/res10/tc51_DFS.csv]
51,GLS,10,medium,8a8d8c68e92ffff,8a8d8c6aad47fff,0,0.0000,3464.3100,317,442,1364,Failed,[]
51,UCS,10,medium,8a8d8c68e92ffff,8a8d8c6aad47fff,30,3794.7507,3464.3100,1277,2443,2607,Success,[paths/res10/tc51_UCS.csv]
51,GBFS,10,medium,8a8d8c68e92ffff,8a8d8c6aad47fff,32,4036.6504,3464.3100,89,84,158,Success,[paths/res10/tc51_GBFS.csv]
51,A*,10,medium,8a8d8c68e92ffff,8a8d8c6aad47fff,30,3794.7300,3464.3100,214,264,336,Success,[paths/res10/tc51_A*.csv]
52,GLS,10,medium,8a8d8c799197fff,8a8d8c6a5ba7fff,50,6562.3317,5786.6200,69,51,245,Success,[paths/res10/tc52_GLS.csv]
52,UCS,10,medium,8a8d8c799197fff,8a8d8c6a5ba7fff,50,6562.3908,5786.6200,1333,4574,4766,Success,[paths/res10/tc52_UCS.csv]
52,GBFS,10,medium,8a8d8c799197fff,8a8d8c6a5ba7fff,50,6562.3317,5786.6200,87,51,150,Success,[paths/res10/tc52_GBFS.csv]
52,A*,10,medium,8a8d8c799197fff,8a8d8c6a5ba7fff,50,6562.3317,5786.6200,571,701,848,Success,[paths/res10/tc52_A*.csv]
52,Theta*,10,medium,8a8d8c799197fff,8a8d8c6a5ba7fff,2,5778.7557,5786.6200,7647,121,245,Success,[paths/res10/tc52_Theta*.csv]
52,BFS,10,medium,8a8d8c799197fff,8a8d8c6a5ba7fff,50,6562.4375,5786.6200,211,4634,4804,Success,[paths/res10/tc52_BFS.csv]
52,DFS,10,medium,8a8d8c799197fff,8a8d8c6a5ba7fff,3160,397854.9277,5786.6200,809,16900,20551,Success,[paths/res10/tc52_DFS.csv]
53,GLS,10,medium,8a8d8eb68ccffff,8a8d8c79b527fff,0,0.0000,6206.2400,280,321,1036,Failed,[]
53,UCS,10,medium,8a8d8eb68ccffff,8a8d8c79b527fff,53,6991.5797,6206.2400,1445,4907,5039,Success,[paths/res10/tc53_UCS.csv]
53,GBFS,10,medium,8a8d8eb68ccffff,8a8d8c79b527fff,62,8179.8678,6206.2400,310,405,561,Success,[paths/res10/tc53_GBFS.csv]
53,A*,10,medium,8a8d8eb68ccffff,8a8d8c79b527fff,53,6991.5390,6206.2400,521,573,709,Success,[paths/res10/tc53_A*.csv]
53,Theta*,10,medium,8a8d8eb68ccffff,8a8d8c79b527fff,3,6549.2333,6206.2400,14283,367,480,Success,[paths/res10/tc53_Theta*.csv]
53,BFS,10,medium,8a8d8eb68ccffff,8a8d8c79b527fff,53,6991.6031,6206.2400,224,4890,5014,Success,[paths/res10/tc53_BFS.csv]
53,DFS,10,medium,8a8d8eb68ccffff,8a8d8c79b527fff,4439,559471.8689,6206.2400,739,13682,18870,Success,[paths/res10/tc53_DFS.csv]
54,UCS,10,medium,8a8d8c6a2a1ffff,8a8d8c6812cffff,66,8415.2269,7166.8500,2858,9702,10034,Success,[paths/res10/tc54_UCS.csv]
54,GBFS,10,medium,8a8d8c6a2a1ffff,8a8d8c6812cffff,66,8415.1701,7166.8500,112,67,201,Success,[paths/res10/tc54_GBFS.csv]
54,A*,10,medium,8a8d8c6a2a1ffff,8a8d8c6812cffff,66,8415.1701,7166.8500,993,1354,1481,Success,[paths/res10/tc54_A*.csv]
54,Theta*,10,medium,8a8d8c6a2a1ffff,8a8d8c6812cffff,1,7190.3272,7166.8500,16001,171,312,Success,[paths/res10/tc54_Theta*.csv]
54,BFS,10,medium,8a8d8c6a2a1ffff,8a8d8c6812cffff,66,8415.2432,7166.8500,358,9715,9996,Success,[paths/res10/tc54_BFS.csv]
54,DFS,10,medium,8a8d8c6a2a1ffff,8a8d8c6812cffff,2422,304801.5542,7166.8500,226,3267,6048,Success,[paths/res10/tc54_DFS.csv]
54,GLS,10,medium,8a8d8c6a2a1ffff,8a8d8c6812cffff,66,8415.1701,7166.8500,97,67,331,Success,[paths/res10/tc54_GLS.csv]
55,Theta*,10,medium,8a8d8c6ae51ffff,8a8d8c681d9ffff,2,3510.6799,3488.5800,1251,40,98,Success,[paths/res10/tc55_Theta*.csv]
55,BFS,10,medium,8a8d8c6ae51ffff,8a8d8c681d9ffff,31,3952.8467,3488.5800,133,2231,2385,Success,[paths/res10/tc55_BFS.csv]
55,DFS,10,medium,8a8d8c6ae51ffff,8a8d8c681d9ffff,2770,348406.0387,3488.5800,809,17102,20294,Success,[paths/res10/tc55_DFS.csv]
55,GLS,10,medium,8a8d8c6ae51ffff,8a8d8c681d9ffff,31,3952.8760,3488.5800,56,32,134,Success,[paths/res10/tc55_GLS.csv]
55,UCS,10,medium,8a8d8c6ae51ffff,8a8d8c681d9ffff,31,3952.8741,3488.5800,667,2178,2342,Success,[paths/res10/tc55_UCS.csv]
55,GBFS,10,medium,8a8d8c6ae51ffff,8a8d8c681d9ffff,31,3952.8760,3488.5800,60,32,85,Success,[paths/res10/tc55_GBFS.csv]
55,A*,10,medium,8a8d8c6ae51ffff,8a8d8c681d9ffff,31,3952.8760,3488.5800,203,211,270,Success,[paths/res10/tc55_A*.csv]
56,GBFS,10,medium,8a8d8eb4da1ffff,8a8d8c6b4b67fff,47,6130.4969,5483.4700,91,48,140,Success,[paths/res10/tc56_GBFS.csv]
56,A*,10,medium,8a8d8eb4da1ffff,8a8d8c6b4b67fff,47,6130.4969,5483.4700,572,642,817,Success,[paths/res10/tc56_A*.csv]
56,Theta*,10,medium,8a8d8eb4da1ffff,8a8d8c6b4b67fff,3,5397.0900,5483.4700,3443,88,182,Success,[paths/res10/tc56_Theta*.csv]
56,BFS,10,medium,8a8d8eb4da1ffff,8a8d8c6b4b67fff,47,6130.5354,5483.4700,213,4266,4418,Success,[paths/res10/tc56_BFS.csv]
56,DFS,10,medium,8a8d8eb4da1ffff,8a8d8c6b4b67fff,232,29554.0405,5483.4700,47,242,523,Success,[paths/res10/tc56_DFS.csv]
56,GLS,10,medium,8a8d8eb4da1ffff,8a8d8c6b4b67fff,47,6130.4969,5483.4700,98,48,227,Success,[paths/res10/tc56_GLS.csv]
56,UCS,10,medium,8a8d8eb4da1ffff,8a8d8c6b4b67fff,47,6130.4679,5483.4700,1272,4210,4389,Success,[paths/res10/tc56_UCS.csv]
57,Theta*,10,medium,8a8d8c616d2ffff,8a8d8c78e8a7fff,3,5927.1974,5804.1400,18381,368,495,Success,[paths/res10/tc57_Theta*.csv]
57,BFS,10,medium,8a8d8c616d2ffff,8a8d8c78e8a7fff,49,6326.6737,5804.1400,192,4229,4390,Success,[paths/res10/tc57_BFS.csv]
57,DFS,10,medium,8a8d8c616d2ffff,8a8d8c78e8a7fff,4415,555664.2179,5804.1400,657,11549,16757,Success,[paths/res10/tc57_DFS.csv]
57,GLS,10,medium,8a8d8c616d2ffff,8a8d8c78e8a7fff,57,7394.2383,5804.1400,73,58,243,Success,[paths/res10/tc57_GLS.csv]
57,UCS,10,medium,8a8d8c616d2ffff,8a8d8c78e8a7fff,49,6326.6803,5804.1400,1223,4358,4525,Success,[paths/res10/tc57_UCS.csv]
57,GBFS,10,medium,8a8d8c616d2ffff,8a8d8c78e8a7fff,57,7394.2383,5804.1400,84,59,154,Success,[paths/res10/tc57_GBFS.csv]
57,A*,10,medium,8a8d8c616d2ffff,8a8d8c78e8a7fff,49,6326.6737,5804.1400,426,526,623,Success,[paths/res10/tc57_A*.csv]
58,Theta*,10,medium,8a8d8c78e0c7fff,8a8d8c6a488ffff,2,3738.9290,3762.4100,2699,82,153,Success,[paths/res10/tc58_Theta*.csv]
58,BFS,10,medium,8a8d8c78e0c7fff,8a8d8c6a488ffff,34,4299.6624,3762.4100,118,2053,2149,Success,[paths/res10/tc58_BFS.csv]
58,DFS,10,medium,8a8d8c78e0c7fff,8a8d8c6a488ffff,3478,438064.9825,3762.4100,833,5491,9513,Success,[paths/res10/tc58_DFS.csv]
58,GLS,10,medium,8a8d8c78e0c7fff,8a8d8c6a488ffff,34,4299.6492,3762.4100,79,35,169,Success,[paths/res10/tc58_GLS.csv]
58,UCS,10,medium,8a8d8c78e0c7fff,8a8d8c6a488ffff,34,4299.6559,3762.4100,529,2000,2097,Success,[paths/res10/tc58_UCS.csv]
58,GBFS,10,medium,8a8d8c78e0c7fff,8a8d8c6a488ffff,34,4299.6492,3762.4100,58,35,103,Success,[paths/res10/tc58_GBFS.csv]
58,A*,10,medium,8a8d8c78e0c7fff,8a8d8c6a488ffff,34,4299.6492,3762.4100,250,337,394,Success,[paths/res10/tc58_A*.csv]
59,UCS,10,medium,8a8d8c6b1d6ffff,8a8d8c6a3b2ffff,46,6092.3703,5574.9000,988,4049,4239,Success,[paths/res10/tc59_UCS.csv]
59,GBFS,10,medium,8a8d8c6b1d6ffff,8a8d8c6a3b2ffff,46,6092.3543,5574.9000,72,48,136,Success,[paths/res10/tc59_GBFS.csv]
59,A*,10,medium,8a8d8c6b1d6ffff,8a8d8c6a3b2ffff,46,6092.3543,5574.9000,400,412,619,Success,[paths/res10/tc59_A*.csv]
59,Theta*,10,medium,8a8d8c6b1d6ffff,8a8d8c6a3b2ffff,1,5545.1759,5574.9000,3933,73,179,Success,[paths/res10/tc59_Theta*.csv]
59,BFS,10,medium,8a8d8c6b1d6ffff,8a8d8c6a3b2ffff,46,6092.4783,5574.9000,179,4120,4292,Success,[paths/res10/tc59_BFS.csv]
59,DFS,10,medium,8a8d8c6b1d6ffff,8a8d8c6a3b2ffff,3311,416845.1767,5574.9000,330,4208,8051,Success,[paths/res10/tc59_DFS.csv]
59,GLS,10,medium,8a8d8c6b1d6ffff,8a8d8c6a3b2ffff,47,6221.4928,5574.9000,72,48,221,Success,[paths/res10/tc59_GLS.csv]
60,GBFS,10,medium,8a8d8c6aa207fff,8a8d8c68234ffff,61,8060.5030,6220.8200,133,132,244,Success,[paths/res10/tc60_GBFS.csv]
60,A*,10,medium,8a8d8c6aa207fff,8a8d8c68234ffff,55,7232.8333,6220.8200,1090,984,1465,Success,[paths/res10/tc60_A*.csv]
60,Theta*,10,medium,8a8d8c6aa207fff,8a8d8c68234ffff,2,6542.6500,6220.8200,39144,690,812,Success,[paths/res10/tc60_Theta*.csv]
60,BFS,10,medium,8a8d8c6aa207fff,8a8d8c68234ffff,55,7232.8237,6220.8200,241,6888,7046,Success,[paths/res10/tc60_BFS.csv]
60,DFS,10,medium,8a8d8c6aa207fff,8a8d8c68234ffff,2981,375140.3404,6220.8200,671,17456,20863,Success,[paths/res10/tc60_DFS.csv]
60,GLS,10,medium,8a8d8c6aa207fff,8a8d8c68234ffff,0,0.0000,6220.8200,268,355,1098,Failed,[]
60,UCS,10,medium,8a8d8c6aa207fff,8a8d8c68234ffff,55,7232.8340,6220.8200,1752,6835,7004,Success,[paths/res10/tc60_UCS.csv]
61,Theta*,10,medium,8a8d8c612acffff,8a8d8c685507fff,1,7467.5887,7454.4500,10314,134,288,Success,[paths/res10/tc61_Theta*.csv]
61,BFS,10,medium,8a8d8c612acffff,8a8d8c685507fff,66,8573.5491,7454.4500,293,7503,7697,Success,[paths/res10/tc61_BFS.csv]
61,DFS,10,medium,8a8d8c612acffff,8a8d8c685507fff,3483,438163.0050,7454.4500,800,15958,20008,Success,[paths/res10/tc61_DFS.csv]
61,GLS,10,medium,8a8d8c612acffff,8a8d8c685507fff,66,8573.5913,7454.4500,80,67,299,Success,[paths/res10/tc61_GLS.csv]
61,UCS,10,medium,8a8d8c612acffff,8a8d8c685507fff,66,8573.6566,7454.4500,1846,7575,7778,Success,[paths/res10/tc61_UCS.csv]
61,GBFS,10,medium,8a8d8c612acffff,8a8d8c685507fff,66,8573.5913,7454.4500,87,67,185,Success,[paths/res10/tc61_GBFS.csv]
61,A*,10,medium,8a8d8c612acffff,8a8d8c685507fff,66,8573.5913,7454.4500,860,1020,1226,Success,[paths/res10/tc61_A*.csv]
62,GBFS,10,medium,8a8d8c6b4b57fff,8a8d8c6a374ffff,60,7795.4055,7079.6700,98,61,175,Success,[paths/res10/tc62_GBFS.csv]
62,A*,10,medium,8a8d8c6b4b57fff,8a8d8c6a374ffff,60,7795.4055,7079.6700,497,600,709,Success,[paths/res10/tc62_A*.csv]
62,Theta*,10,medium,8a8d8c6b4b57fff,8a8d8c6a374ffff,2,7258.1033,7079.6700,11680,296,419,Success,[paths/res10/tc62_Theta*.csv]
62,BFS,10,medium,8a8d8c6b4b57fff,8a8d8c6a374ffff,60,7795.4390,7079.6700,286,6079,6335,Success,[paths/res10/tc62_BFS.csv]
62,DFS,10,medium,8a8d8c6b4b57fff,8a8d8c6a374ffff,3663,461197.7967,7079.6700,807,14965,19293,Success,[paths/res10/tc62_DFS.csv]
62,GLS,10,medium,8a8d8c6b4b57fff,8a8d8c6a374ffff,60,7795.4055,7079.6700,93,61,285,Success,[paths/res10/tc62_GLS.csv]
62,UCS,10,medium,8a8d8c6b4b57fff,8a8d8c6a374ffff,60,7795.3863,7079.6700,1751,5976,6271,Success,[paths/res10/tc62_UCS.csv]
63,GBFS,10,medium,8a8d8c6ab26ffff,8a8d8c613637fff,52,6554.4835,5769.3100,111,53,159,Success,[paths/res10/tc63_GBFS.csv]
63,A*,10,medium,8a8d8c6ab26ffff,8a8d8c613637fff,52,6554.4835,5769.3100,659,844,972,Success,[paths/res10/tc63_A*.csv]
63,Theta*,10,medium,8a8d8c6ab26ffff,8a8d8c613637fff,1,5866.2306,5769.3100,6920,93,199,Success,[paths/res10/tc63_Theta*.csv]
63,BFS,10,medium,8a8d8c6ab26ffff,8a8d8c613637fff,52,6554.5483,5769.3100,193,4496,4643,Success,[paths/res10/tc63_BFS.csv]
63,DFS,10,medium,8a8d8c6ab26ffff,8a8d8c613637fff,924,116133.4386,5769.3100,130,1277,2360,Success,[paths/res10/tc63_DFS.csv]
63,GLS,10,medium,8a8d8c6ab26ffff,8a8d8c613637fff,52,6554.4835,5769.3100,84,53,261,Success,[paths/res10/tc63_GLS.csv]
63,UCS,10,medium,8a8d8c6ab26ffff,8a8d8c613637fff,52,6554.5003,5769.3100,1312,4565,4718,Success,[paths/res10/tc63_UCS.csv]
64,DFS,10,medium,8a8d8c6ac327fff,8a8d8c61e177fff,421,53298.7185,3907.3300,885,21192,21729,Success,[paths/res10/tc64_DFS.csv]
64,GLS,10,medium,8a8d8c6ac327fff,8a8d8c61e177fff,30,3996.9321,3907.3300,61,31,151,Success,[paths/res10/tc64_GLS.csv]
64,UCS,10,medium,8a8d8c6ac327fff,8a8d8c61e177fff,30,3996.9366,3907.3300,873,2422,2579,Success,[paths/res10/tc64_UCS.csv]
64,GBFS,10,medium,8a8d8c6ac327fff,8a8d8c61e177fff,30,3996.9321,3907.3300,60,31,93,Success,[paths/res10/tc64_GBFS.csv]
64,A*,10,medium,8a8d8c6ac327fff,8a8d8c61e177fff,30,3996.9321,3907.3300,99,58,143,Success,[paths/res10/tc64_A*.csv]
64,Theta*,10,medium,8a8d8c6ac327fff,8a8d8c61e177fff,1,3886.0919,3907.3300,1432,31,93,Success,[paths/res10/tc64_Theta*.csv]
64,BFS,10,medium,8a8d8c6ac327fff,8a8d8c61e177fff,30,3996.9572,3907.3300,131,2449,2583,Success,[paths/res10/tc64_BFS.csv]
65,GLS,10,medium,8a8d8c6ac647fff,8a8d8c61461ffff,51,6390.4172,5990.6600,76,52,245,Success,[paths/res10/tc65_GLS.csv]
65,UCS,10,medium,8a8d8c6ac647fff,8a8d8c61461ffff,50,6261.3802,5990.6600,1675,6113,6322,Success,[paths/res10/tc65_UCS.csv]
65,GBFS,10,medium,8a8d8c6ac647fff,8a8d8c61461ffff,50,6261.3773,5990.6600,98,52,150,Success,[paths/res10/tc65_GBFS.csv]
65,A*,10,medium,8a8d8c6ac647fff,8a8d8c61461ffff,50,6261.3773,5990.6600,330,394,497,Success,[paths/res10/tc65_A*.csv]
65,Theta*,10,medium,8a8d8c6ac647fff,8a8d8c61461ffff,1,6057.6478,5990.6600,3969,56,155,Success,[paths/res10/tc65_Theta*.csv]
65,BFS,10,medium,8a8d8c6ac647fff,8a8d8c61461ffff,50,6261.3949,5990.6600,232,6193,6382,Success,[paths/res10/tc65_BFS.csv]
65,DFS,10,medium,8a8d8c6ac647fff,8a8d8c61461ffff,1537,193281.1146,5990.6600,151,1912,3742,Success,[paths/res10/tc65_DFS.csv]
66,A*,10,medium,8a8d8c6a6727fff,8a8d8c78b557fff,41,5319.1250,4611.7400,473,560,714,Success,[paths/res10/tc66_A*.csv]
66,Theta*,10,medium,8a8d8c6a6727fff,8a8d8c78b557fff,1,4625.6039,4611.7400,4781,79,169,Success,[paths/res10/tc66_Theta*.csv]
66,BFS,10,medium,8a8d8c6a6727fff,8a8d8c78b557fff,41,5319.1581,4611.7400,165,3534,3708,Success,[paths/res10/tc66_BFS.csv]
66,DFS,10,medium,8a8d8c6a6727fff,8a8d8c78b557fff,3645,458990.5183,4611.7400,1203,5388,9634,Success,[paths/res10/tc66_DFS.csv]
66,GLS,10,medium,8a8d8c6a6727fff,8a8d8c78b557fff,41,5319.1250,4611.7400,91,42,197,Success,[paths/res10/tc66_GLS.csv]
66,UCS,10,medium,8a8d8c6a6727fff,8a8d8c78b557fff,41,5319.1475,4611.7400,1591,3429,3620,Success,[paths/res10/tc66_UCS.csv]
66,GBFS,10,medium,8a8d8c6a6727fff,8a8d8c78b557fff,41,5319.1250,4611.7400,124,42,122,Success,[paths/res10/tc66_GBFS.csv]
67,DFS,10,medium,8a8d8c78bc0ffff,8a8d8c79dab7fff,4922,619744.5115,3774.3200,1783,12252,18049,Success,[paths/res10/tc67_DFS.csv]
67,GLS,10,medium,8a8d8c78bc0ffff,8a8d8c79dab7fff,34,4421.0664,3774.3200,76,35,150,Success,[paths/res10/tc67_GLS.csv]
67,UCS,10,medium,8a8d8c78bc0ffff,8a8d8c79dab7fff,32,4179.5572,3774.3200,1211,2642,2774,Success,[paths/res10/tc67_UCS.csv]
67,GBFS,10,medium,8a8d8c78bc0ffff,8a8d8c79dab7fff,34,4421.0664,3774.3200,96,35,95,Success,[paths/res10/tc67_GBFS.csv]
67,A*,10,medium,8a8d8c78bc0ffff,8a8d8c79dab7fff,32,4179.5411,3774.3200,332,194,257,Success,[paths/res10/tc67_A*.csv]
67,Theta*,10,medium,8a8d8c78bc0ffff,8a8d8c79dab7fff,3,3778.7586,3774.3200,1987,57,116,Success,[paths/res10/tc67_Theta*.csv]
67,BFS,10,medium,8a8d8c78bc0ffff,8a8d8c79dab7fff,32,4179.5384,3774.3200,206,2549,2675,Success,[paths/res10/tc67_BFS.csv]
68,A*,10,medium,8a8d8c6a2a47fff,8a8d8c68eb37fff,71,9040.7190,7669.3200,1622,1554,1688,Success,[paths/res10/tc68_A*.csv]
68,Theta*,10,medium,8a8d8c6a2a47fff,8a8d8c68eb37fff,1,7702.1932,7669.3200,32732,216,361,Success,[paths/res10/tc68_Theta*.csv]
68,BFS,10,medium,8a8d8c6a2a47fff,8a8d8c68eb37fff,71,9040.7965,7669.3200,578,11334,11633,Success,[paths/res10/tc68_BFS.csv]
68,DFS,10,medium,8a8d8c6a2a47fff,8a8d8c68eb37fff,2383,299880.9064,7669.3200,416,3227,5975,Success,[paths/res10/tc68_DFS.csv]
68,GLS,10,medium,8a8d8c6a2a47fff,8a8d8c68eb37fff,71,9040.7190,7669.3200,141,72,355,Success,[paths/res10/tc68_GLS.csv]
68,UCS,10,medium,8a8d8c6a2a47fff,8a8d8c68eb37fff,71,9040.7750,7669.3200,4603,11263,11591,Success,[paths/res10/tc68_UCS.csv]
68,GBFS,10,medium,8a8d8c6a2a47fff,8a8d8c68eb37fff,71,9040.7190,7669.3200,162,72,215,Success,[paths/res10/tc68_GBFS.csv]
69,GLS,10,medium,8a8d8c79e65ffff,8a8d8c6b554ffff,287,36978.9211,5044.3200,345,288,903,Success,[paths/res10/tc69_GLS.csv]
69,UCS,10,medium,8a8d8c79e65ffff,8a8d8c6b554ffff,48,6137.4904,5044.3200,2406,3606,3816,Success,[paths/res10/tc69_UCS.csv]
69,GBFS,10,medium,8a8d8c79e65ffff,8a8d8c6b554ffff,55,7102.5103,5044.3200,130,61,150,Success,[paths/res10/tc69_GBFS.csv]
69,A*,10,medium,8a8d8c79e65ffff,8a8d8c6b554ffff,48,6137.4894,5044.3200,371,366,464,Success,[paths/res10/tc69_A*.csv]
69,Theta*,10,medium,8a8d8c79e65ffff,8a8d8c6b554ffff,3,5911.7767,5044.3200,12361,299,428,Success,[paths/res10/tc69_Theta*.csv]
69,BFS,10,medium,8a8d8c79e65ffff,8a8d8c6b554ffff,48,6137.4995,5044.3200,209,3593,3788,Success,[paths/res10/tc69_BFS.csv]
69,DFS,10,medium,8a8d8c79e65ffff,8a8d8c6b554ffff,3895,490431.6984,5044.3200,426,4940,9450,Success,[paths/res10/tc69_DFS.csv]
70,DFS,10,medium,8a8d8c79a6cffff,8a8d8c6a6d27fff,346,43672.9168,3891.9300,91,368,774,Success,[paths/res10/tc70_DFS.csv]
70,GLS,10,medium,8a8d8c79a6cffff,8a8d8c6a6d27fff,0,0.0000,3891.9300,59,25,103,Failed,[]
70,UCS,10,medium,8a8d8c79a6cffff,8a8d8c6a6d27fff,60,7781.2140,3891.9300,2215,6843,7081,Success,[paths/res10/tc70_UCS.csv]
70,GBFS,10,medium,8a8d8c79a6cffff,8a8d8c6a6d27fff,104,13411.4665,3891.9300,524,748,878,Success,[paths/res10/tc70_GBFS.csv]
70,A*,10,medium,8a8d8c79a6cffff,8a8d8c6a6d27fff,60,7781.2210,3891.9300,1233,1414,1636,Success,[paths/res10/tc70_A*.csv]
70,Theta*,10,medium,8a8d8c79a6cffff,8a8d8c6a6d27fff,4,7074.3189,3891.9300,52331,1176,1409,Success,[paths/res10/tc70_Theta*.csv]
70,BFS,10,medium,8a8d8c79a6cffff,8a8d8c6a6d27fff,60,7781.2288,3891.9300,272,6833,7045,Success,[paths/res10/tc70_BFS.csv]
71,BFS,10,medium,8a8d8c79e477fff,8a8d8c78e7a7fff,71,9250.8766,6573.1600,229,7464,7683,Success,[paths/res10/tc71_BFS.csv]
71,DFS,10,medium,8a8d8c79e477fff,8a8d8c78e7a7fff,4831,608698.8192,6573.1600,689,12070,17710,Success,[paths/res10/tc71_DFS.csv]
71,GLS,10,medium,8a8d8c79e477fff,8a8d8c78e7a7fff,0,0.0000,6573.1600,26,13,42,Failed,[]
71,UCS,10,medium,8a8d8c79e477fff,8a8d8c78e7a7fff,71,9250.8653,6573.1600,1917,7391,7649,Success,[paths/res10/tc71_UCS.csv]
71,GBFS,10,medium,8a8d8c79e477fff,8a8d8c78e7a7fff,77,10042.9350,6573.1600,123,140,251,Success,[paths/res10/tc71_GBFS.csv]
71,A*,10,medium,8a8d8c79e477fff,8a8d8c78e7a7fff,71,9250.8526,6573.1600,549,682,878,Success,[paths/res10/tc71_A*.csv]
71,Theta*,10,medium,8a8d8c79e477fff,8a8d8c78e7a7fff,5,8339.9965,6573.1600,8790,353,500,Success,[paths/res10/tc71_Theta*.csv]
72,UCS,10,medium,8a8d8c6b1d47fff,8a8d8c694737fff,50,6464.6965,5520.3200,1579,4685,4882,Success,[paths/res10/tc72_UCS.csv]
72,GBFS,10,medium,8a8d8c6b1d47fff,8a8d8c694737fff,53,6827.3143,5520.3200,84,55,150,Success,[paths/res10/tc72_GBFS.csv]
72,A*,10,medium,8a8d8c6b1d47fff,8a8d8c694737fff,50,6464.7068,5520.3200,368,474,560,Success,[paths/res10/tc72_A*.csv]
72,Theta*,10,medium,8a8d8c6b1d47fff,8a8d8c694737fff,3,6111.4016,5520.3200,6981,228,328,Success,[paths/res10/tc72_Theta*.csv]
72,BFS,10,medium,8a8d8c6b1d47fff,8a8d8c694737fff,50,6464.6672,5520.3200,235,4753,4946,Success,[paths/res10/tc72_BFS.csv]
72,DFS,10,medium,8a8d8c6b1d47fff,8a8d8c694737fff,4253,535361.6646,5520.3200,1573,13575,18565,Success,[paths/res10/tc72_DFS.csv]
